Timestamp,Year,Wk,Conversion,PT1,PT2,AdicionalEmbalse,Acueducto Laguna Negra,Acueducto El Yeso,Filtraciones,Threshold,Extraccion Laguna Negra,Estacionalidad,DP,Discount rate factor,0.09
24-03-2005,2005,13,0.6048,9.43543053,0.314346591,0,1.2096,2.4192,0.3024,60.48,0.314496,0.827,0,0.0,0.001658637
31-03-2005,2005,14,0.6048,9.638931356,0.39580388,0,1.2096,2.4192,0.3024,60.48,0.314496,0.832,0,0.0,0.001658637
07-04-2005,2005,15,0.6048,9.523824699,0.409297194,0,1.2096,2.4192,0.3024,60.48,0.314496,0.811,0,0.0,0.001658637
14-04-2005,2005,16,0.6048,9.408718042,0.421633938,0,1.2096,2.4192,0.3024,60.48,0.314496,0.786,0,0.0,0.001658637
21-04-2005,2005,17,0.6048,9.298616022,0.396189403,0,1.2096,2.4192,0.3024,60.48,0.314496,0.788,0,0.0,0.001658637
28-04-2005,2005,18,0.6048,9.188514003,0.319341767,0,1.2096,2.4192,0.3024,60.48,0.314496,0.752,0,0.0,0.001658637
05-05-2005,2005,19,0.6048,9.088421258,0.256629983,0,1.2096,2.4192,0.3024,60.48,0.314496,0.773,0,0.0,0.001658637
12-05-2005,2005,20,0.6048,8.99333315,0.083658547,0,1.2096,2.4192,0.3024,60.48,0.314496,0.717,0,0.0,0.001658637
19-05-2005,2005,21,0.6048,8.908254316,0.036753217,0,1.2096,2.4192,0.3024,60.48,0.314496,0.736,0,0.0,0.001658637
26-05-2005,2005,22,0.6048,8.823175483,0.052431163,0,1.2096,2.4192,0.3024,60.48,0.314496,0.742,0,0.0,0.001658637
02-06-2005,2005,23,0.6048,8.748105924,0.121696842,1,1.2096,2.4192,0.3024,60.48,0.314496,0.822,0,0.0,0.001658637
09-06-2005,2005,24,0.6048,8.68304564,0.14469973,1,1.2096,2.4192,0.3024,60.48,0.314496,0.79,0,0.0,0.001658637
16-06-2005,2005,25,0.6048,8.622989993,0.17155785,1,1.2096,2.4192,0.3024,60.48,0.314496,0.805,0,0.0,0.001658637
23-06-2005,2005,26,0.6048,8.57294362,0.075305543,1,1.2096,2.4192,0.3024,60.48,0.314496,0.862,0,0.0,0.001658637
30-06-2005,2005,27,0.6048,8.532906522,0.042664574,1,1.2096,2.4192,0.3024,60.48,0.314496,0.81,0,0.0,0.001658637
07-07-2005,2005,28,0.6048,8.497874061,0.048318915,1,1.2096,2.4192,0.3024,60.48,0.314496,0.816,0,0.0,0.001658637
14-07-2005,2005,29,0.6048,8.477855512,0.225274091,1,1.2096,2.4192,0.3024,60.48,0.314496,0.81,0,0.0,0.001658637
21-07-2005,2005,30,0.6048,8.462841601,0.113729362,1,1.2096,2.4192,0.3024,60.48,0.314496,0.835,0,0.0,0.001658637
28-07-2005,2005,31,0.6048,8.462841601,0.112572792,1,1.2096,2.4192,0.3024,60.48,0.314496,0.822,0,0.0,0.001658637
04-08-2005,2005,32,0.6048,8.472850875,0.125423567,1,1.2096,2.4192,0.3024,60.48,0.314496,0.831,0,0.0,0.001658637
11-08-2005,2005,33,0.6048,8.497874061,0.128507753,1,1.2096,2.4192,0.3024,60.48,0.314496,0.874,0,0.0,0.001658637
18-08-2005,2005,34,0.6048,8.527901885,0.180296378,1,1.2096,2.4192,0.3024,60.48,0.314496,0.833,0,0.0,0.001658637
25-08-2005,2005,35,0.6048,8.577948257,0.2104957,1,1.2096,2.4192,0.3024,60.48,0.314496,0.906,0,0.0,0.001658637
01-09-2005,2005,36,0.6048,8.638003905,0.185436688,1,1.2096,2.4192,0.3024,60.48,0.314496,0.889,0,0.0,0.001658637
08-09-2005,2005,37,0.6048,8.713073463,0.194560738,1,1.2096,2.4192,0.3024,60.48,0.314496,0.85,0,0.0,0.001658637
15-09-2005,2005,38,0.6048,8.798152297,0.174128006,1,1.2096,2.4192,0.3024,60.48,0.314496,0.859,0,0.0,0.001658637
22-09-2005,2005,39,0.6048,8.903249679,0.288628414,1,1.2096,2.4192,0.3024,60.48,0.314496,0.865,0,0.0,0.001658637
29-09-2005,2005,40,0.6048,9.018356336,0.310988763,1,1.2096,2.4192,0.3024,60.48,0.314496,0.853,0,0.0,0.001658637
06-10-2005,2005,41,0.6048,9.153481542,0.28310258,1,1.2096,2.4192,0.3024,60.48,0.314496,0.833,0,0.0,0.001658637
13-10-2005,2005,42,0.6048,9.30362066,0.2602282,1,1.2096,2.4192,0.3024,60.48,0.314496,0.843,0,0.0,0.001658637
20-10-2005,2005,43,0.6048,9.468773689,0.224374537,1,1.2096,2.4192,0.3024,60.48,0.314496,0.895,0,0.0,0.001658637
27-10-2005,2005,44,0.6048,9.653945268,0.215121979,1,1.2096,2.4192,0.3024,60.48,0.314496,0.86,0,0.0,0.001658637
03-11-2005,2005,45,0.6048,9.854130758,0.253160274,1,1.2096,2.4192,0.3024,60.48,0.314496,0.885,0,0.0,0.001658637
10-11-2005,2005,46,0.6048,10.06933016,0.328979848,1,1.2096,2.4192,0.3024,60.48,0.314496,0.942,0,0.0,0.001658637
17-11-2005,2005,47,0.6048,10.30955275,0.333606127,0,1.2096,2.4192,0.3024,60.48,0.314496,0.94,0,0.0,0.001658637
24-11-2005,2005,48,0.6048,10.56478925,0.388607446,0,1.2096,2.4192,0.3024,60.48,0.314496,0.951,0,0.0,0.001658637
01-12-2005,2005,49,0.6048,10.8400443,0.43294262,0,1.2096,2.4192,0.3024,60.48,0.314496,0.944,0,0.0,0.001658637
08-12-2005,2005,50,0.6048,11.1353179,0.476892272,0,1.2096,2.4192,0.3024,60.48,0.314496,0.916,0,0.0,0.001658637
15-12-2005,2005,51,0.6048,11.45061004,0.458387156,0,1.2096,2.4192,0.3024,60.48,0.314496,0.925,0,0.0,0.001658637
22-12-2005,2005,52,0.6912,13.49750668,0.447721012,0,1.3824,2.7648,0.3456,69.12,0.359424,0.933,0,0.0,0.001658637
29-12-2005,2006,1,0.6048,11.3104802,0.365861573,0,1.2096,2.4192,0.3024,60.48,0.314496,0.953,0,0.0,0.001658637
05-01-2006,2006,2,0.6048,11.18536427,0.3729295,0,1.2096,2.4192,0.3024,60.48,0.314496,0.969,0,0.0,0.001658637
12-01-2006,2006,3,0.6048,11.06024834,0.37922638,0,1.2096,2.4192,0.3024,60.48,0.314496,1.016,0,0.0,0.001658637
19-01-2006,2006,4,0.6048,10.93012777,0.35005512,0,1.2096,2.4192,0.3024,60.48,0.314496,0.974,0,0.0,0.001658637
26-01-2006,2006,5,0.6048,10.8000072,0.334248666,0,1.2096,2.4192,0.3024,60.48,0.314496,0.991,0,0.0,0.001658637
02-02-2006,2006,6,0.6048,10.66988663,0.231570971,0,1.2096,2.4192,0.3024,60.48,0.314496,1.029,0,0.0,0.001658637
09-02-2006,2006,7,0.6048,10.53476142,0.19044849,0,1.2096,2.4192,0.3024,60.48,0.314496,1.018,0,0.0,0.001658637
16-02-2006,2006,8,0.6048,10.40464086,0.167060079,0,1.2096,2.4192,0.3024,60.48,0.314496,0.986,0,0.0,0.001658637
23-02-2006,2006,9,0.6048,10.27452029,0.203299266,0,1.2096,2.4192,0.3024,60.48,0.314496,0.946,0,0.0,0.001658637
02-03-2006,2006,10,0.6048,10.14439972,0.195845816,0,1.2096,2.4192,0.3024,60.48,0.314496,0.855,0,0.0,0.001658637
09-03-2006,2006,11,0.6048,10.01427915,0.221418859,0,1.2096,2.4192,0.3024,60.48,0.314496,0.85,0,0.0,0.001658637
16-03-2006,2006,12,0.6048,9.884158581,0.20933913,0,1.2096,2.4192,0.3024,60.48,0.314496,0.851,0,0.0,0.001658637
23-03-2006,2006,13,0.6048,9.884158581,0.300451127,0,1.2096,2.4192,0.3024,60.48,0.314496,0.827,0,0.0,0.001658637
30-03-2006,2006,14,0.6048,9.548809746,0.503133725,0,1.2096,2.4192,0.3024,60.48,0.314496,0.832,0,0.0,0.001658637
06-04-2006,2006,15,0.6048,9.434779308,0.520286011,0,1.2096,2.4192,0.3024,60.48,0.314496,0.811,0,0.0,0.001658637
13-04-2006,2006,16,0.6048,9.320748869,0.535968101,0,1.2096,2.4192,0.3024,60.48,0.314496,0.786,0,0.0,0.001658637
20-04-2006,2006,17,0.6048,9.211676276,0.50362379,0,1.2096,2.4192,0.3024,60.48,0.314496,0.788,0,0.0,0.001658637
27-04-2006,2006,18,0.6048,9.102603683,0.405937437,0,1.2096,2.4192,0.3024,60.48,0.314496,0.752,0,0.0,0.001658637
04-05-2006,2006,19,0.6048,9.00344678,0.326220146,0,1.2096,2.4192,0.3024,60.48,0.314496,0.773,0,0.0,0.001658637
11-05-2006,2006,20,0.6048,8.909247722,0.106344174,0,1.2096,2.4192,0.3024,60.48,0.314496,0.717,0,0.0,0.001658637
18-05-2006,2006,21,0.6048,8.824964355,0.04671956,0,1.2096,2.4192,0.3024,60.48,0.314496,0.736,0,0.0,0.001658637
25-05-2006,2006,22,0.6048,8.740680988,0.066648883,0,1.2096,2.4192,0.3024,60.48,0.314496,0.742,0,0.0,0.001658637
01-06-2006,2006,23,0.6048,8.66631331,0.154697285,1,1.2096,2.4192,0.3024,60.48,0.314496,0.822,0,0.0,0.001658637
08-06-2006,2006,24,0.6048,8.601861324,0.183937849,1,1.2096,2.4192,0.3024,60.48,0.314496,0.79,0,0.0,0.001658637
15-06-2006,2006,25,0.6048,8.542367182,0.218079066,1,1.2096,2.4192,0.3024,60.48,0.314496,0.805,0,0.0,0.001658637
22-06-2006,2006,26,0.6048,8.49278873,0.095726092,1,1.2096,2.4192,0.3024,60.48,0.314496,0.862,0,0.0,0.001658637
29-06-2006,2006,27,0.6048,8.453125969,0.054233895,1,1.2096,2.4192,0.3024,60.48,0.314496,0.81,0,0.0,0.001658637
06-07-2006,2006,28,0.6048,8.418421053,0.06142152,1,1.2096,2.4192,0.3024,60.48,0.314496,0.816,0,0.0,0.001658637
13-07-2006,2006,29,0.6048,8.398589673,0.2863615,1,1.2096,2.4192,0.3024,60.48,0.314496,0.81,0,0.0,0.001658637
20-07-2006,2006,30,0.6048,8.383716137,0.144569268,1,1.2096,2.4192,0.3024,60.48,0.314496,0.835,0,0.0,0.001658637
27-07-2006,2006,31,0.6048,8.383716137,0.143099072,1,1.2096,2.4192,0.3024,60.48,0.314496,0.822,0,0.0,0.001658637
03-08-2006,2006,32,0.6048,8.393631828,0.159434583,1,1.2096,2.4192,0.3024,60.48,0.314496,0.831,0,0.0,0.001658637
10-08-2006,2006,33,0.6048,8.418421053,0.163355105,1,1.2096,2.4192,0.3024,60.48,0.314496,0.874,0,0.0,0.001658637
17-08-2006,2006,34,0.6048,8.448168124,0.229187213,1,1.2096,2.4192,0.3024,60.48,0.314496,0.833,0,0.0,0.001658637
24-08-2006,2006,35,0.6048,8.497746576,0.267575663,1,1.2096,2.4192,0.3024,60.48,0.314496,0.906,0,0.0,0.001658637
31-08-2006,2006,36,0.6048,8.557240717,0.235721417,1,1.2096,2.4192,0.3024,60.48,0.314496,0.889,0,0.0,0.001658637
07-09-2006,2006,37,0.6048,8.631608394,0.24731963,1,1.2096,2.4192,0.3024,60.48,0.314496,0.85,0,0.0,0.001658637
14-09-2006,2006,38,0.6048,8.715891762,0.221346168,1,1.2096,2.4192,0.3024,60.48,0.314496,0.859,0,0.0,0.001658637
21-09-2006,2006,39,0.6048,8.82000651,0.366895567,1,1.2096,2.4192,0.3024,60.48,0.314496,0.865,0,0.0,0.001658637
28-09-2006,2006,40,0.6048,8.934036948,0.395319355,1,1.2096,2.4192,0.3024,60.48,0.314496,0.853,0,0.0,0.001658637
05-10-2006,2006,41,0.6048,9.067898767,0.359871297,1,1.2096,2.4192,0.3024,60.48,0.314496,0.833,0,0.0,0.001658637
12-10-2006,2006,42,0.6048,9.216634121,0.330794089,1,1.2096,2.4192,0.3024,60.48,0.314496,0.843,0,0.0,0.001658637
19-10-2006,2006,43,0.6048,9.380243011,0.285218014,1,1.2096,2.4192,0.3024,60.48,0.314496,0.895,0,0.0,0.001658637
26-10-2006,2006,44,0.6048,9.563683281,0.273456447,1,1.2096,2.4192,0.3024,60.48,0.314496,0.86,0,0.0,0.001658637
02-11-2006,2006,45,0.6048,9.761997087,0.321809558,1,1.2096,2.4192,0.3024,60.48,0.314496,0.885,0,0.0,0.001658637
09-11-2006,2006,46,0.6048,9.975184428,0.41818907,1,1.2096,2.4192,0.3024,60.48,0.314496,0.942,0,0.0,0.001658637
16-11-2006,2006,47,0.6048,10.213161,0.424069854,0,1.2096,2.4192,0.3024,60.48,0.314496,0.94,0,0.0,0.001658637
23-11-2006,2006,48,0.6048,10.4660111,0.493985839,0,1.2096,2.4192,0.3024,60.48,0.314496,0.951,0,0.0,0.001658637
30-11-2006,2006,49,0.6048,10.73869258,0.55034335,0,1.2096,2.4192,0.3024,60.48,0.314496,0.944,0,0.0,0.001658637
07-12-2006,2006,50,0.6048,11.03120544,0.606210796,0,1.2096,2.4192,0.3024,60.48,0.314496,0.916,0,0.0,0.001658637
14-12-2006,2006,51,0.6048,11.34354969,0.582687661,0,1.2096,2.4192,0.3024,60.48,0.314496,0.925,0,0.0,0.001658637
21-12-2006,2006,52,0.6912,13.37130835,0.569129188,0,1.3824,2.7648,0.3456,69.12,0.359424,0.933,0,0.0,0.001658637
28-12-2006,2007,1,0.6048,11.20473002,0.465071985,0,1.2096,2.4192,0.3024,60.48,0.314496,0.953,0,0.0,0.001658637
04-01-2007,2007,2,0.6048,11.0807839,0.474056516,0,1.2096,2.4192,0.3024,60.48,0.314496,0.969,0,0.0,0.001658637
11-01-2007,2007,3,0.6048,10.95683777,0.482060916,0,1.2096,2.4192,0.3024,60.48,0.314496,1.016,0,0.0,0.001658637
18-01-2007,2007,4,0.6048,10.82793379,0.444979307,0,1.2096,2.4192,0.3024,60.48,0.314496,0.974,0,0.0,0.001658637
25-01-2007,2007,5,0.6048,10.69902982,0.424886629,0,1.2096,2.4192,0.3024,60.48,0.314496,0.991,0,0.0,0.001658637
01-02-2007,2007,6,0.6048,10.57012585,0.2943659,0,1.2096,2.4192,0.3024,60.48,0.314496,1.029,0,0.0,0.001658637
08-02-2007,2007,7,0.6048,10.43626403,0.242092266,0,1.2096,2.4192,0.3024,60.48,0.314496,1.018,0,0.0,0.001658637
15-02-2007,2007,8,0.6048,10.30736005,0.212361637,0,1.2096,2.4192,0.3024,60.48,0.314496,0.986,0,0.0,0.001658637
22-02-2007,2007,9,0.6048,10.17845608,0.258427777,0,1.2096,2.4192,0.3024,60.48,0.314496,0.946,0,0.0,0.001658637
01-03-2007,2007,10,0.6048,10.04955211,0.248953181,0,1.2096,2.4192,0.3024,60.48,0.314496,0.855,0,0.0,0.001658637
08-03-2007,2007,11,0.6048,9.920648132,0.281460847,0,1.2096,2.4192,0.3024,60.48,0.314496,0.85,0,0.0,0.001658637
15-03-2007,2007,12,0.6048,9.791744158,0.266105467,0,1.2096,2.4192,0.3024,60.48,0.314496,0.851,0,0.0,0.001658637
22-03-2007,2007,13,0.6048,9.791744158,0.381924237,0,1.2096,2.4192,0.3024,60.48,0.314496,0.827,0,0.0,0.001658637
29-03-2007,2007,14,0.6048,9.502228023,0.907523527,0,1.2096,2.4192,0.3024,60.48,0.314496,0.832,0,0.0,0.001658637
05-04-2007,2007,15,0.6048,9.388753856,0.938461829,0,1.2096,2.4192,0.3024,60.48,0.314496,0.811,0,0.0,0.001658637
12-04-2007,2007,16,0.6048,9.27527969,0.966748277,0,1.2096,2.4192,0.3024,60.48,0.314496,0.786,0,0.0,0.001658637
19-04-2007,2007,17,0.6048,9.166739183,0.908407478,0,1.2096,2.4192,0.3024,60.48,0.314496,0.788,0,0.0,0.001658637
26-04-2007,2007,18,0.6048,9.058198676,0.732206482,0,1.2096,2.4192,0.3024,60.48,0.314496,0.752,0,0.0,0.001658637
03-05-2007,2007,19,0.6048,8.959525488,0.58841704,0,1.2096,2.4192,0.3024,60.48,0.314496,0.773,0,0.0,0.001658637
10-05-2007,2007,20,0.6048,8.865785959,0.191817473,0,1.2096,2.4192,0.3024,60.48,0.314496,0.717,0,0.0,0.001658637
17-05-2007,2007,21,0.6048,8.781913749,0.084270042,0,1.2096,2.4192,0.3024,60.48,0.314496,0.736,0,0.0,0.001658637
24-05-2007,2007,22,0.6048,8.698041539,0.120217402,0,1.2096,2.4192,0.3024,60.48,0.314496,0.742,0,0.0,0.001658637
31-05-2007,2007,23,0.6048,8.624036648,0.27903402,1,1.2096,2.4192,0.3024,60.48,0.314496,0.822,0,0.0,0.001658637
07-06-2007,2007,24,0.6048,8.559899076,0.331776458,1,1.2096,2.4192,0.3024,60.48,0.314496,0.79,0,0.0,0.001658637
14-06-2007,2007,25,0.6048,8.500695163,0.393358412,1,1.2096,2.4192,0.3024,60.48,0.314496,0.805,0,0.0,0.001658637
21-06-2007,2007,26,0.6048,8.451358568,0.172665191,1,1.2096,2.4192,0.3024,60.48,0.314496,0.862,0,0.0,0.001658637
28-06-2007,2007,27,0.6048,8.411889293,0.097823965,1,1.2096,2.4192,0.3024,60.48,0.314496,0.81,0,0.0,0.001658637
05-07-2007,2007,28,0.6048,8.377353677,0.110788586,1,1.2096,2.4192,0.3024,60.48,0.314496,0.816,0,0.0,0.001658637
12-07-2007,2007,29,0.6048,8.35761904,0.516522319,1,1.2096,2.4192,0.3024,60.48,0.314496,0.81,0,0.0,0.001658637
19-07-2007,2007,30,0.6048,8.342818061,0.260765689,1,1.2096,2.4192,0.3024,60.48,0.314496,0.835,0,0.0,0.001658637
26-07-2007,2007,31,0.6048,8.342818061,0.258113834,1,1.2096,2.4192,0.3024,60.48,0.314496,0.822,0,0.0,0.001658637
02-08-2007,2007,32,0.6048,8.35268538,0.287578884,1,1.2096,2.4192,0.3024,60.48,0.314496,0.831,0,0.0,0.001658637
09-08-2007,2007,33,0.6048,8.377353677,0.294650496,1,1.2096,2.4192,0.3024,60.48,0.314496,0.874,0,0.0,0.001658637
16-08-2007,2007,34,0.6048,8.406955634,0.413394646,1,1.2096,2.4192,0.3024,60.48,0.314496,0.833,0,0.0,0.001658637
23-08-2007,2007,35,0.6048,8.456292228,0.482637512,1,1.2096,2.4192,0.3024,60.48,0.314496,0.906,0,0.0,0.001658637
30-08-2007,2007,36,0.6048,8.515496141,0.425180665,1,1.2096,2.4192,0.3024,60.48,0.314496,0.889,0,0.0,0.001658637
06-09-2007,2007,37,0.6048,8.589501032,0.446100851,1,1.2096,2.4192,0.3024,60.48,0.314496,0.85,0,0.0,0.001658637
13-09-2007,2007,38,0.6048,8.673373242,0.399251422,1,1.2096,2.4192,0.3024,60.48,0.314496,0.859,0,0.0,0.001658637
20-09-2007,2007,39,0.6048,8.77698009,0.661785014,1,1.2096,2.4192,0.3024,60.48,0.314496,0.865,0,0.0,0.001658637
27-09-2007,2007,40,0.6048,8.890454256,0.7130542,1,1.2096,2.4192,0.3024,60.48,0.314496,0.853,0,0.0,0.001658637
04-10-2007,2007,41,0.6048,9.02366306,0.649115042,1,1.2096,2.4192,0.3024,60.48,0.314496,0.833,0,0.0,0.001658637
11-10-2007,2007,42,0.6048,9.171672842,0.596667254,1,1.2096,2.4192,0.3024,60.48,0.314496,0.843,0,0.0,0.001658637
18-10-2007,2007,43,0.6048,9.334483603,0.514459766,1,1.2096,2.4192,0.3024,60.48,0.314496,0.895,0,0.0,0.001658637
25-10-2007,2007,44,0.6048,9.517029001,0.49324493,1,1.2096,2.4192,0.3024,60.48,0.314496,0.86,0,0.0,0.001658637
01-11-2007,2007,45,0.6048,9.714375377,0.580461477,1,1.2096,2.4192,0.3024,60.48,0.314496,0.885,0,0.0,0.001658637
08-11-2007,2007,46,0.6048,9.926522732,0.754305269,1,1.2096,2.4192,0.3024,60.48,0.314496,0.942,0,0.0,0.001658637
15-11-2007,2007,47,0.6048,10.16333838,0.764912687,0,1.2096,2.4192,0.3024,60.48,0.314496,0.94,0,0.0,0.001658637
22-11-2007,2007,48,0.6048,10.41495501,0.891023099,0,1.2096,2.4192,0.3024,60.48,0.314496,0.951,0,0.0,0.001658637
29-11-2007,2007,49,0.6048,10.68630628,0.99267752,0,1.2096,2.4192,0.3024,60.48,0.314496,0.944,0,0.0,0.001658637
06-12-2007,2007,50,0.6048,10.97739219,1.09344799,0,1.2096,2.4192,0.3024,60.48,0.314496,0.916,0,0.0,0.001658637
13-12-2007,2007,51,0.6048,11.28821273,1.051018318,0,1.2096,2.4192,0.3024,60.48,0.314496,0.925,0,0.0,0.001658637
